Mod:Item:MetaData, Localized Name
flatcoloredblocks:flatcoloredblock_glowing0_32:15, Glowing Light Emerald Block #527
flatcoloredblocks:flatcoloredblock_glowing0_33:0, Glowing Light Emerald Block #528
flatcoloredblocks:flatcoloredblock_glowing0_33:1, Glowing Light Emerald Block #529
flatcoloredblocks:flatcoloredblock_glowing0_33:2, Glowing Dark Emerald Block #530
flatcoloredblocks:flatcoloredblock_glowing0_33:3, Glowing Dark Emerald Block #531
flatcoloredblocks:flatcoloredblock_glowing0_33:4, Glowing Dark Emerald Block #532
flatcoloredblocks:flatcoloredblock_glowing0_33:5, Glowing Dark Emerald Block #533
flatcoloredblocks:flatcoloredblock_glowing0_33:6, Glowing Emerald Block #534
flatcoloredblocks:flatcoloredblock_glowing0_33:7, Glowing Emerald Block #535
flatcoloredblocks:flatcoloredblock_glowing0_33:8, Glowing Emerald Block #536
flatcoloredblocks:flatcoloredblock_glowing0_33:9, Glowing Light Emerald Block #537
flatcoloredblocks:flatcoloredblock_glowing0_33:10, Glowing Light Emerald Block #538
flatcoloredblocks:flatcoloredblock_glowing0_33:11, Glowing Light Emerald Block #539
flatcoloredblocks:flatcoloredblock_glowing0_33:12, Glowing Dark Emerald Block #540
flatcoloredblocks:flatcoloredblock_glowing0_33:13, Glowing Dark Emerald Block #541
flatcoloredblocks:flatcoloredblock_glowing0_33:14, Glowing Dark Emerald Block #542
flatcoloredblocks:flatcoloredblock_glowing0_33:15, Glowing Dark Emerald Block #543
flatcoloredblocks:flatcoloredblock_glowing0_34:0, Glowing Emerald Block #544
flatcoloredblocks:flatcoloredblock_glowing0_34:1, Glowing Emerald Block #545
flatcoloredblocks:flatcoloredblock_glowing0_34:2, Glowing Emerald Block #546
flatcoloredblocks:flatcoloredblock_glowing0_34:3, Glowing Emerald Block #547
flatcoloredblocks:flatcoloredblock_glowing0_34:4, Glowing Emerald Block #548
flatcoloredblocks:flatcoloredblock_glowing0_34:5, Glowing Emerald Block #549
flatcoloredblocks:flatcoloredblock_glowing0_34:6, Glowing Dark Emerald Block #550
flatcoloredblocks:flatcoloredblock_glowing0_34:7, Glowing Dark Emerald Block #551
flatcoloredblocks:flatcoloredblock_glowing0_34:8, Glowing Dark Emerald Block #552
flatcoloredblocks:flatcoloredblock_glowing0_34:9, Glowing Dark Emerald Block #553
flatcoloredblocks:flatcoloredblock_glowing0_34:10, Glowing Emerald Block #554
flatcoloredblocks:flatcoloredblock_glowing0_34:11, Glowing Emerald Block #555
flatcoloredblocks:flatcoloredblock_glowing0_34:12, Glowing Emerald Block #556
flatcoloredblocks:flatcoloredblock_glowing0_34:13, Glowing Emerald Block #557
flatcoloredblocks:flatcoloredblock_glowing0_34:14, Glowing Emerald Block #558
flatcoloredblocks:flatcoloredblock_glowing0_34:15, Glowing Emerald Block #559
flatcoloredblocks:flatcoloredblock_glowing0_35:0, Glowing Dark Emerald Block #560
flatcoloredblocks:flatcoloredblock_glowing0_35:1, Glowing Dark Emerald Block #561
flatcoloredblocks:flatcoloredblock_glowing0_35:2, Glowing Dark Emerald Block #562
flatcoloredblocks:flatcoloredblock_glowing0_35:3, Glowing Dark Emerald Block #563
flatcoloredblocks:flatcoloredblock_glowing0_35:4, Glowing Emerald Block #564
flatcoloredblocks:flatcoloredblock_glowing0_35:5, Glowing Emerald Block #565
flatcoloredblocks:flatcoloredblock_glowing0_35:6, Glowing Emerald Block #566
flatcoloredblocks:flatcoloredblock_glowing0_35:7, Glowing Light Emerald Block #567
flatcoloredblocks:flatcoloredblock_glowing0_35:8, Glowing Light Emerald Block #568
flatcoloredblocks:flatcoloredblock_glowing0_35:9, Glowing Light Emerald Block #569
flatcoloredblocks:flatcoloredblock_glowing0_35:10, Glowing Dark Emerald Block #570
flatcoloredblocks:flatcoloredblock_glowing0_35:11, Glowing Dark Emerald Block #571
flatcoloredblocks:flatcoloredblock_glowing0_35:12, Glowing Dark Emerald Block #572
flatcoloredblocks:flatcoloredblock_glowing0_35:13, Glowing Dark Emerald Block #573
flatcoloredblocks:flatcoloredblock_glowing0_35:14, Glowing Emerald Block #574
flatcoloredblocks:flatcoloredblock_glowing0_35:15, Glowing Emerald Block #575
flatcoloredblocks:flatcoloredblock_glowing0_36:0, Glowing Emerald Block #576
flatcoloredblocks:flatcoloredblock_glowing0_36:1, Glowing Light Emerald Block #577
flatcoloredblocks:flatcoloredblock_glowing0_36:2, Glowing Light Emerald Block #578
flatcoloredblocks:flatcoloredblock_glowing0_36:3, Glowing Light Emerald Block #579
flatcoloredblocks:flatcoloredblock_glowing0_36:4, Glowing Dark Emerald Block #580
flatcoloredblocks:flatcoloredblock_glowing0_36:5, Glowing Dark Emerald Block #581
flatcoloredblocks:flatcoloredblock_glowing0_36:6, Glowing Dark Emerald Block #582
flatcoloredblocks:flatcoloredblock_glowing0_36:7, Glowing Dark Emerald Block #583
flatcoloredblocks:flatcoloredblock_glowing0_36:8, Glowing Emerald Block #584
flatcoloredblocks:flatcoloredblock_glowing0_36:9, Glowing Emerald Block #585
flatcoloredblocks:flatcoloredblock_glowing0_36:10, Glowing Emerald Block #586
flatcoloredblocks:flatcoloredblock_glowing0_36:11, Glowing Emerald Block #587
flatcoloredblocks:flatcoloredblock_glowing0_36:12, Glowing Emerald Block #588
flatcoloredblocks:flatcoloredblock_glowing0_36:13, Glowing Emerald Block #589
flatcoloredblocks:flatcoloredblock_glowing0_36:14, Glowing Dark Emerald Block #590
flatcoloredblocks:flatcoloredblock_glowing0_36:15, Glowing Dark Emerald Block #591
flatcoloredblocks:flatcoloredblock_glowing0_37:0, Glowing Dark Emerald Block #592
flatcoloredblocks:flatcoloredblock_glowing0_37:1, Glowing Dark Emerald Block #593
flatcoloredblocks:flatcoloredblock_glowing0_37:2, Glowing Emerald Block #594
flatcoloredblocks:flatcoloredblock_glowing0_37:3, Glowing Emerald Block #595
flatcoloredblocks:flatcoloredblock_glowing0_37:4, Glowing Emerald Block #596
flatcoloredblocks:flatcoloredblock_glowing0_37:5, Glowing Emerald Block #597
flatcoloredblocks:flatcoloredblock_glowing0_37:6, Glowing Emerald Block #598
flatcoloredblocks:flatcoloredblock_glowing0_37:7, Glowing Emerald Block #599
flatcoloredblocks:flatcoloredblock_glowing0_37:8, Glowing Dark Cyan Block #600
flatcoloredblocks:flatcoloredblock_glowing0_37:9, Glowing Dark Cyan Block #601
flatcoloredblocks:flatcoloredblock_glowing0_37:10, Glowing Dark Cyan Block #602
flatcoloredblocks:flatcoloredblock_glowing0_37:11, Glowing Dark Cyan Block #603
flatcoloredblocks:flatcoloredblock_glowing0_37:12, Glowing Cyan Block #604
flatcoloredblocks:flatcoloredblock_glowing0_37:13, Glowing Cyan Block #605
flatcoloredblocks:flatcoloredblock_glowing0_37:14, Glowing Cyan Block #606
flatcoloredblocks:flatcoloredblock_glowing0_37:15, Glowing Light Cyan Block #607
flatcoloredblocks:flatcoloredblock_glowing0_38:0, Glowing Light Cyan Block #608
flatcoloredblocks:flatcoloredblock_glowing0_38:1, Glowing Light Cyan Block #609
flatcoloredblocks:flatcoloredblock_glowing0_38:2, Glowing Dark Cyan Block #610
flatcoloredblocks:flatcoloredblock_glowing0_38:3, Glowing Dark Cyan Block #611
flatcoloredblocks:flatcoloredblock_glowing0_38:4, Glowing Dark Cyan Block #612
flatcoloredblocks:flatcoloredblock_glowing0_38:5, Glowing Dark Cyan Block #613
flatcoloredblocks:flatcoloredblock_glowing0_38:6, Glowing Cyan Block #614
flatcoloredblocks:flatcoloredblock_glowing0_38:7, Glowing Cyan Block #615
flatcoloredblocks:flatcoloredblock_glowing0_38:8, Glowing Cyan Block #616
flatcoloredblocks:flatcoloredblock_glowing0_38:9, Glowing Light Cyan Block #617
flatcoloredblocks:flatcoloredblock_glowing0_38:10, Glowing Light Cyan Block #618
flatcoloredblocks:flatcoloredblock_glowing0_38:11, Glowing Light Cyan Block #619
flatcoloredblocks:flatcoloredblock_glowing0_38:12, Glowing Dark Cyan Block #620
flatcoloredblocks:flatcoloredblock_glowing0_38:13, Glowing Dark Cyan Block #621
flatcoloredblocks:flatcoloredblock_glowing0_38:14, Glowing Dark Cyan Block #622
flatcoloredblocks:flatcoloredblock_glowing0_38:15, Glowing Dark Cyan Block #623
flatcoloredblocks:flatcoloredblock_glowing0_39:0, Glowing Cyan Block #624
flatcoloredblocks:flatcoloredblock_glowing0_39:1, Glowing Cyan Block #625
flatcoloredblocks:flatcoloredblock_glowing0_39:2, Glowing Cyan Block #626
flatcoloredblocks:flatcoloredblock_glowing0_39:3, Glowing Cyan Block #627
flatcoloredblocks:flatcoloredblock_glowing0_39:4, Glowing Cyan Block #628
flatcoloredblocks:flatcoloredblock_glowing0_39:5, Glowing Cyan Block #629
flatcoloredblocks:flatcoloredblock_glowing0_39:6, Glowing Dark Cyan Block #630
flatcoloredblocks:flatcoloredblock_glowing0_39:7, Glowing Dark Cyan Block #631
flatcoloredblocks:flatcoloredblock_glowing0_39:8, Glowing Dark Cyan Block #632
flatcoloredblocks:flatcoloredblock_glowing0_39:9, Glowing Dark Cyan Block #633
flatcoloredblocks:flatcoloredblock_glowing0_39:10, Glowing Cyan Block #634
flatcoloredblocks:flatcoloredblock_glowing0_39:11, Glowing Cyan Block #635
flatcoloredblocks:flatcoloredblock_glowing0_39:12, Glowing Cyan Block #636
flatcoloredblocks:flatcoloredblock_glowing0_39:13, Glowing Cyan Block #637
flatcoloredblocks:flatcoloredblock_glowing0_39:14, Glowing Cyan Block #638
flatcoloredblocks:flatcoloredblock_glowing0_39:15, Glowing Cyan Block #639
flatcoloredblocks:flatcoloredblock_glowing0_40:0, Glowing Dark Cyan Block #640
flatcoloredblocks:flatcoloredblock_glowing0_40:1, Glowing Dark Cyan Block #641
flatcoloredblocks:flatcoloredblock_glowing0_40:2, Glowing Dark Cyan Block #642
flatcoloredblocks:flatcoloredblock_glowing0_40:3, Glowing Dark Cyan Block #643
flatcoloredblocks:flatcoloredblock_glowing0_40:4, Glowing Cyan Block #644
flatcoloredblocks:flatcoloredblock_glowing0_40:5, Glowing Cyan Block #645
flatcoloredblocks:flatcoloredblock_glowing0_40:6, Glowing Cyan Block #646
flatcoloredblocks:flatcoloredblock_glowing0_40:7, Glowing Light Cyan Block #647
flatcoloredblocks:flatcoloredblock_glowing0_40:8, Glowing Light Cyan Block #648
flatcoloredblocks:flatcoloredblock_glowing0_40:9, Glowing Light Cyan Block #649
flatcoloredblocks:flatcoloredblock_glowing0_40:10, Glowing Dark Cyan Block #650
flatcoloredblocks:flatcoloredblock_glowing0_40:11, Glowing Dark Cyan Block #651
flatcoloredblocks:flatcoloredblock_glowing0_40:12, Glowing Dark Cyan Block #652
flatcoloredblocks:flatcoloredblock_glowing0_40:13, Glowing Dark Cyan Block #653
flatcoloredblocks:flatcoloredblock_glowing0_40:14, Glowing Cyan Block #654
flatcoloredblocks:flatcoloredblock_glowing0_40:15, Glowing Cyan Block #655
flatcoloredblocks:flatcoloredblock_glowing0_41:0, Glowing Cyan Block #656
flatcoloredblocks:flatcoloredblock_glowing0_41:1, Glowing Light Cyan Block #657
flatcoloredblocks:flatcoloredblock_glowing0_41:2, Glowing Light Cyan Block #658
flatcoloredblocks:flatcoloredblock_glowing0_41:3, Glowing Light Cyan Block #659
flatcoloredblocks:flatcoloredblock_glowing0_41:4, Glowing Dark Cyan Block #660
flatcoloredblocks:flatcoloredblock_glowing0_41:5, Glowing Dark Cyan Block #661
flatcoloredblocks:flatcoloredblock_glowing0_41:6, Glowing Dark Cyan Block #662
flatcoloredblocks:flatcoloredblock_glowing0_41:7, Glowing Dark Cyan Block #663
flatcoloredblocks:flatcoloredblock_glowing0_41:8, Glowing Cyan Block #664
flatcoloredblocks:flatcoloredblock_glowing0_41:9, Glowing Cyan Block #665
flatcoloredblocks:flatcoloredblock_glowing0_41:10, Glowing Cyan Block #666
flatcoloredblocks:flatcoloredblock_glowing0_41:11, Glowing Cyan Block #667
flatcoloredblocks:flatcoloredblock_glowing0_41:12, Glowing Cyan Block #668
flatcoloredblocks:flatcoloredblock_glowing0_41:13, Glowing Cyan Block #669
flatcoloredblocks:flatcoloredblock_glowing0_41:14, Glowing Dark Cyan Block #670
flatcoloredblocks:flatcoloredblock_glowing0_41:15, Glowing Dark Cyan Block #671
flatcoloredblocks:flatcoloredblock_glowing0_42:0, Glowing Dark Cyan Block #672
flatcoloredblocks:flatcoloredblock_glowing0_42:1, Glowing Dark Cyan Block #673
flatcoloredblocks:flatcoloredblock_glowing0_42:2, Glowing Cyan Block #674
flatcoloredblocks:flatcoloredblock_glowing0_42:3, Glowing Cyan Block #675
flatcoloredblocks:flatcoloredblock_glowing0_42:4, Glowing Cyan Block #676
flatcoloredblocks:flatcoloredblock_glowing0_42:5, Glowing Cyan Block #677
flatcoloredblocks:flatcoloredblock_glowing0_42:6, Glowing Cyan Block #678
flatcoloredblocks:flatcoloredblock_glowing0_42:7, Glowing Cyan Block #679
flatcoloredblocks:flatcoloredblock_glowing0_42:8, Glowing Dark Cyan Block #680
flatcoloredblocks:flatcoloredblock_glowing0_42:9, Glowing Dark Cyan Block #681
flatcoloredblocks:flatcoloredblock_glowing0_42:10, Glowing Dark Cyan Block #682
flatcoloredblocks:flatcoloredblock_glowing0_42:11, Glowing Dark Cyan Block #683
flatcoloredblocks:flatcoloredblock_glowing0_42:12, Glowing Cyan Block #684
flatcoloredblocks:flatcoloredblock_glowing0_42:13, Glowing Cyan Block #685
flatcoloredblocks:flatcoloredblock_glowing0_42:14, Glowing Cyan Block #686
flatcoloredblocks:flatcoloredblock_glowing0_42:15, Glowing Light Cyan Block #687
flatcoloredblocks:flatcoloredblock_glowing0_43:0, Glowing Light Cyan Block #688
flatcoloredblocks:flatcoloredblock_glowing0_43:1, Glowing Light Cyan Block #689
flatcoloredblocks:flatcoloredblock_glowing0_43:2, Glowing Dark Cyan Block #690
flatcoloredblocks:flatcoloredblock_glowing0_43:3, Glowing Dark Cyan Block #691
flatcoloredblocks:flatcoloredblock_glowing0_43:4, Glowing Dark Cyan Block #692
flatcoloredblocks:flatcoloredblock_glowing0_43:5, Glowing Dark Cyan Block #693
flatcoloredblocks:flatcoloredblock_glowing0_43:6, Glowing Cyan Block #694
flatcoloredblocks:flatcoloredblock_glowing0_43:7, Glowing Cyan Block #695
flatcoloredblocks:flatcoloredblock_glowing0_43:8, Glowing Cyan Block #696
flatcoloredblocks:flatcoloredblock_glowing0_43:9, Glowing Light Cyan Block #697
flatcoloredblocks:flatcoloredblock_glowing0_43:10, Glowing Light Cyan Block #698
flatcoloredblocks:flatcoloredblock_glowing0_43:11, Glowing Light Cyan Block #699
flatcoloredblocks:flatcoloredblock_glowing0_43:12, Glowing Dark Cyan Block #700
flatcoloredblocks:flatcoloredblock_glowing0_43:13, Glowing Dark Cyan Block #701
flatcoloredblocks:flatcoloredblock_glowing0_43:14, Glowing Dark Cyan Block #702
flatcoloredblocks:flatcoloredblock_glowing0_43:15, Glowing Dark Cyan Block #703
flatcoloredblocks:flatcoloredblock_glowing0_44:0, Glowing Cyan Block #704
flatcoloredblocks:flatcoloredblock_glowing0_44:1, Glowing Cyan Block #705
flatcoloredblocks:flatcoloredblock_glowing0_44:2, Glowing Cyan Block #706
flatcoloredblocks:flatcoloredblock_glowing0_44:3, Glowing Cyan Block #707
flatcoloredblocks:flatcoloredblock_glowing0_44:4, Glowing Cyan Block #708
flatcoloredblocks:flatcoloredblock_glowing0_44:5, Glowing Cyan Block #709
flatcoloredblocks:flatcoloredblock_glowing0_44:6, Glowing Dark Cyan Block #710
flatcoloredblocks:flatcoloredblock_glowing0_44:7, Glowing Dark Cyan Block #711
flatcoloredblocks:flatcoloredblock_glowing0_44:8, Glowing Dark Cyan Block #712
flatcoloredblocks:flatcoloredblock_glowing0_44:9, Glowing Dark Cyan Block #713
flatcoloredblocks:flatcoloredblock_glowing0_44:10, Glowing Cyan Block #714
flatcoloredblocks:flatcoloredblock_glowing0_44:11, Glowing Cyan Block #715
flatcoloredblocks:flatcoloredblock_glowing0_44:12, Glowing Cyan Block #716
flatcoloredblocks:flatcoloredblock_glowing0_44:13, Glowing Cyan Block #717
flatcoloredblocks:flatcoloredblock_glowing0_44:14, Glowing Cyan Block #718
flatcoloredblocks:flatcoloredblock_glowing0_44:15, Glowing Cyan Block #719
flatcoloredblocks:flatcoloredblock_glowing0_45:0, Glowing Dark Azure Block #720
flatcoloredblocks:flatcoloredblock_glowing0_45:1, Glowing Dark Azure Block #721
flatcoloredblocks:flatcoloredblock_glowing0_45:2, Glowing Dark Azure Block #722
flatcoloredblocks:flatcoloredblock_glowing0_45:3, Glowing Dark Azure Block #723
flatcoloredblocks:flatcoloredblock_glowing0_45:4, Glowing Azure Block #724
flatcoloredblocks:flatcoloredblock_glowing0_45:5, Glowing Azure Block #725
flatcoloredblocks:flatcoloredblock_glowing0_45:6, Glowing Azure Block #726
flatcoloredblocks:flatcoloredblock_glowing0_45:7, Glowing Light Azure Block #727
flatcoloredblocks:flatcoloredblock_glowing0_45:8, Glowing Light Azure Block #728
flatcoloredblocks:flatcoloredblock_glowing0_45:9, Glowing Light Azure Block #729
flatcoloredblocks:flatcoloredblock_glowing0_45:10, Glowing Dark Azure Block #730
flatcoloredblocks:flatcoloredblock_glowing0_45:11, Glowing Dark Azure Block #731
flatcoloredblocks:flatcoloredblock_glowing0_45:12, Glowing Dark Azure Block #732
flatcoloredblocks:flatcoloredblock_glowing0_45:13, Glowing Dark Azure Block #733
flatcoloredblocks:flatcoloredblock_glowing0_45:14, Glowing Azure Block #734
flatcoloredblocks:flatcoloredblock_glowing0_45:15, Glowing Azure Block #735
flatcoloredblocks:flatcoloredblock_glowing0_46:0, Glowing Azure Block #736
flatcoloredblocks:flatcoloredblock_glowing0_46:1, Glowing Light Azure Block #737
flatcoloredblocks:flatcoloredblock_glowing0_46:2, Glowing Light Azure Block #738
flatcoloredblocks:flatcoloredblock_glowing0_46:3, Glowing Light Azure Block #739
flatcoloredblocks:flatcoloredblock_glowing0_46:4, Glowing Dark Azure Block #740
flatcoloredblocks:flatcoloredblock_glowing0_46:5, Glowing Dark Azure Block #741
flatcoloredblocks:flatcoloredblock_glowing0_46:6, Glowing Dark Azure Block #742
flatcoloredblocks:flatcoloredblock_glowing0_46:7, Glowing Dark Azure Block #743
flatcoloredblocks:flatcoloredblock_glowing0_46:8, Glowing Azure Block #744
flatcoloredblocks:flatcoloredblock_glowing0_46:9, Glowing Azure Block #745
flatcoloredblocks:flatcoloredblock_glowing0_46:10, Glowing Azure Block #746
flatcoloredblocks:flatcoloredblock_glowing0_46:11, Glowing Azure Block #747
flatcoloredblocks:flatcoloredblock_glowing0_46:12, Glowing Azure Block #748
flatcoloredblocks:flatcoloredblock_glowing0_46:13, Glowing Azure Block #749
flatcoloredblocks:flatcoloredblock_glowing0_46:14, Glowing Dark Azure Block #750
flatcoloredblocks:flatcoloredblock_glowing0_46:15, Glowing Dark Azure Block #751
flatcoloredblocks:flatcoloredblock_glowing0_47:0, Glowing Dark Azure Block #752
flatcoloredblocks:flatcoloredblock_glowing0_47:1, Glowing Dark Azure Block #753
flatcoloredblocks:flatcoloredblock_glowing0_47:2, Glowing Azure Block #754
flatcoloredblocks:flatcoloredblock_glowing0_47:3, Glowing Azure Block #755
flatcoloredblocks:flatcoloredblock_glowing0_47:4, Glowing Azure Block #756
flatcoloredblocks:flatcoloredblock_glowing0_47:5, Glowing Azure Block #757
flatcoloredblocks:flatcoloredblock_glowing0_47:6, Glowing Azure Block #758
flatcoloredblocks:flatcoloredblock_glowing0_47:7, Glowing Azure Block #759
flatcoloredblocks:flatcoloredblock_glowing0_47:8, Glowing Dark Azure Block #760
flatcoloredblocks:flatcoloredblock_glowing0_47:9, Glowing Dark Azure Block #761
flatcoloredblocks:flatcoloredblock_glowing0_47:10, Glowing Dark Azure Block #762
flatcoloredblocks:flatcoloredblock_glowing0_47:11, Glowing Dark Azure Block #763
flatcoloredblocks:flatcoloredblock_glowing0_47:12, Glowing Azure Block #764
